SMILES;Temperature;Energy
CCCC1CCCCC1=O;382.6844444;-25.72124889
CCCC1CCCCC1=O;399.6666667;-24.88701036
CCCC1CCCCC1=O;416.6488889;-24.09958606
CCCC1CCCCC1=O;433.6311111;-23.35325823
CCCC1CCCCC1=O;450.6133333;-22.64330184
CCCC1CCCCC1=O;467.5955556;-21.96577399
CCCC1CCCCC1=O;484.5777778;-21.31735518
CCCC1CCC(=O)CC1;361.52;-28.6451335
CCCC1CCC(=O)CC1;376.3955556;-27.54985448
CCCC1CCC(=O)CC1;391.2711111;-26.50815338
CCCC1CCC(=O)CC1;406.1466667;-25.51347029
CCCC1CCC(=O)CC1;421.0222222;-24.56035326
CCCC1CCC(=O)CC1;435.8977778;-23.64423081
CCCC1CCC(=O)CC1;450.7733333;-22.76123861
CCCC1CCC(=O)CC1;465.6488889;-21.90808565
CCCC1CCC(=O)CC1;480.5244444;-21.08194987
CC1CCCC(=O)C1(C)C;305.72;-29.37152911
CC1CCCC(=O)C1(C)C;327.4944444;-28.02716868
CC1CCCC(=O)C1(C)C;349.2688889;-26.82254729
CC1CCCC(=O)C1(C)C;371.0433333;-25.7299887
CC1CCCC(=O)C1(C)C;392.8177778;-24.72913829
CC1CCCC(=O)C1(C)C;414.5922222;-23.80466532
CC1CCCC(=O)C1(C)C;436.3666667;-22.94478228
CC1CCCC(=O)C1(C)C;458.1411111;-22.14026087
CC1CCCC(=O)C1(C)C;479.9155556;-21.38376029
CC1CCCC(C)(C)C1=O;333.92;-26.1590174
CC1CCCC(C)(C)C1=O;350.2533333;-25.24558713
CC1CCCC(C)(C)C1=O;366.5866667;-24.39026679
CC1CCCC(C)(C)C1=O;382.92;-23.58505923
CC1CCCC(C)(C)C1=O;399.2533333;-22.82349721
CC1CCCC(C)(C)C1=O;415.5866667;-22.10028868
CC1CCCC(C)(C)C1=O;431.92;-21.41105685
CC1CCCC(C)(C)C1=O;448.2533333;-20.75214664
CC1CCCC(C)(C)C1=O;464.5866667;-20.12047863
CC1CCCC(C)(C)C1=O;480.92;-19.51343724
CC1CCC(C)C(C)C1=O;305.72;-29.38452067
CC1CCC(C)C(C)C1=O;326.5988889;-28.005109
CC1CCC(C)C(C)C1=O;347.4777778;-26.75764368
CC1CCC(C)C(C)C1=O;368.3566667;-25.61681185
CC1CCC(C)C(C)C1=O;389.2355556;-24.5637915
CC1CCC(C)C(C)C1=O;410.1144444;-23.58427367
CC1CCC(C)C(C)C1=O;430.9933333;-22.66716869
CC1CCC(C)C(C)C1=O;451.8722222;-21.80373509
CC1CCC(C)C(C)C1=O;472.7511111;-20.98697816
CC1CC(C)(C)CCC1=O;343.92;-27.0489673
CC1CC(C)(C)CCC1=O;360.5666667;-26.10287714
CC1CC(C)(C)CCC1=O;377.2133333;-25.21725485
CC1CC(C)(C)CCC1=O;393.86;-24.38378814
CC1CC(C)(C)CCC1=O;410.5066667;-23.59574977
CC1CC(C)(C)CCC1=O;427.1533333;-22.84763136
CC1CC(C)(C)CCC1=O;443.8;-22.1348747
CC1CC(C)(C)CCC1=O;460.4466667;-21.45367145
CC1CC(C)(C)CCC1=O;477.0933333;-20.80081181
CC1CC(=O)CC(C)(C)C1;305.72;-28.97814616
CC1CC(=O)CC(C)(C)C1;327.5633333;-27.67366785
CC1CC(=O)CC(C)(C)C1;349.4066667;-26.50615986
CC1CC(=O)CC(C)(C)C1;371.25;-25.44855146
CC1CC(=O)CC(C)(C)C1;393.0933333;-24.48093285
CC1CC(=O)CC(C)(C)C1;414.9366667;-23.58830714
CC1CC(=O)CC(C)(C)C1;436.78;-22.75914213
CC1CC(=O)CC(C)(C)C1;458.6233333;-21.98440796
CC1CC(=O)CC(C)(C)C1;480.4666667;-21.25692027
CCCCCCC=CC=O;357.92;-28.17750175
CCCCCCC=CC=O;374.8022222;-27.17839577
CCCCCCC=CC=O;391.6844444;-26.24075486
CCCCCCC=CC=O;408.5666667;-25.35629548
CCCCCCC=CC=O;425.4488889;-24.51828366
CCCCCCC=CC=O;442.3311111;-23.72118359
CCCCCCC=CC=O;459.2133333;-22.96039802
CCCCCCC=CC=O;476.0955556;-22.23207379
CCCCCC/C=C/C=O;357.92;-28.12862715
CCCCCC/C=C/C=O;374.8022222;-27.12734518
CCCCCC/C=C/C=O;391.6844444;-26.18753565
CCCCCC/C=C/C=O;408.5666667;-25.30091478
CCCCCC/C=C/C=O;425.4488889;-24.46074841
CCCCCC/C=C/C=O;442.3311111;-23.6615005
CCCCCC/C=C/C=O;459.2133333;-22.89857365
CCCCCC/C=C/C=O;476.0955556;-22.16811452
CC(C)=CCCC(C)C=O;341.92;-26.76213526
CC(C)=CCCC(C)C=O;361.2655556;-25.93414697
CC(C)=CCCC(C)C=O;380.6111111;-25.17803899
CC(C)=CCCC(C)C=O;399.9566667;-24.48281642
CC(C)=CCCC(C)C=O;419.3022222;-23.83983368
CC(C)=CCCC(C)C=O;438.6477778;-23.24218816
CC(C)=CCCC(C)C=O;457.9933333;-22.68429344
CC(C)=CCCC(C)C=O;477.3388889;-22.16157281
CCCCC/C=C/C(C)=O;404.91;-24.43025358
CCCCC/C=C/C(C)=O;418.1055556;-24.05464069
CCCCC/C=C/C(C)=O;431.3011111;-23.69962729
CCCCC/C=C/C(C)=O;444.4966667;-23.36343119
CCCCC/C=C/C(C)=O;457.6922222;-23.04450073
CCCCC/C=C/C(C)=O;470.8877778;-22.74147772
CCCCC/C=C/C(C)=O;484.0833333;-22.45316727
CCCCC/C=C/C(C)=O;497.2788889;-22.17851317
CCCCC/C=C/C(C)=O;510.4744444;-22.05329076
CCCCC/C=C/C(C)=O;523.67;-21.8399166
CCCCCCC=CC(=O)O;401.32;-31.99766719
CCCCCCC=CC(=O)O;421.6266667;-30.94615424
CCCCCCC=CC(=O)O;441.9333333;-29.97508243
CCCCCCC=CC(=O)O;462.24;-29.07283646
CCCCCCC=CC(=O)O;482.5466667;-28.23012522
CCCCCCC=CC(=O)O;502.8533333;-27.43941965
CCCCCCC=CC(=O)O;523.16;-26.69454685
CCCCCCC=CC(=O)O;543.4666667;-25.99039213
CCCCCC=CCC(=O)O;401.32;-31.90868857
CCCCCC=CCC(=O)O;421.6266667;-30.85269211
CCCCCC=CCC(=O)O;441.9333333;-29.87713791
CCCCCC=CCC(=O)O;462.24;-28.97041066
CCCCCC=CCC(=O)O;482.5466667;-28.12321922
CCCCCC=CCC(=O)O;502.8533333;-27.32803447
CCCCCC=CCC(=O)O;523.16;-26.57868351
CCCCCC=CCC(=O)O;543.4666667;-25.8700516
C=CCCCCCCC(=O)O;401.32;-31.86952385
C=CCCCCCCC(=O)O;421.6266667;-30.81165843
C=CCCCCCCC(=O)O;441.9333333;-29.83424214
C=CCCCCCCC(=O)O;462.24;-28.92565943
C=CCCCCCCC(=O)O;482.5466667;-28.07661896
C=CCCCCCCC(=O)O;502.8533333;-27.27959142
C=CCCCCCCC(=O)O;523.16;-26.52840372
C=CCCCCCCC(=O)O;543.4666667;-25.81794094
C=CCOC(=O)CCCCC;348.02;-27.30931145
C=CCOC(=O)CCCCC;363.9777778;-26.32484307
C=CCOC(=O)CCCCC;379.9355556;-25.39573392
C=CCOC(=O)CCCCC;395.8933333;-24.51479415
C=CCOC(=O)CCCCC;411.8511111;-23.67613667
C=CCOC(=O)CCCCC;427.8088889;-22.87489037
C=CCOC(=O)CCCCC;443.7666667;-22.10698621
C=CCOC(=O)CCCCC;459.7244444;-21.36899552
CCCC=C(C)C(=O)OCC;354.34;-27.93019388
CCCC=C(C)C(=O)OCC;369.3533333;-26.88080414
CCCC=C(C)C(=O)OCC;384.3666667;-25.88325803
CCCC=C(C)C(=O)OCC;399.38;-24.93118855
CCCC=C(C)C(=O)OCC;414.3933333;-24.01931605
CCCC=C(C)C(=O)OCC;429.4066667;-23.14322232
CCCC=C(C)C(=O)OCC;444.42;-22.29917897
CCCC=C(C)C(=O)OCC;459.4333333;-21.48401546
C=CC(=O)OCCCCCC;354.34;-27.84778926
C=CC(=O)OCCCCCC;369.3533333;-26.79511969
C=CC(=O)OCCCCCC;384.3666667;-25.79430465
C=CC(=O)OCCCCCC;399.38;-24.83897684
C=CC(=O)OCCCCCC;414.3933333;-23.92385632
C=CC(=O)OCCCCCC;429.4066667;-23.04452461
C=CC(=O)OCCCCCC;444.42;-22.19725305
C=CC(=O)OCCCCCC;459.4333333;-21.3788709
C=CC(=O)OCC(CC)CC;354.34;-27.94508928
C=CC(=O)OCC(CC)CC;369.3533333;-26.8965292
C=CC(=O)OCC(CC)CC;384.3666667;-25.89982297
C=CC(=O)OCC(CC)CC;399.38;-24.9486033
C=CC(=O)OCC(CC)CC;414.3933333;-24.03759029
C=CC(=O)OCC(CC)CC;429.4066667;-23.16236547
C=CC(=O)OCC(CC)CC;444.42;-22.3192002
C=CC(=O)OCC(CC)CC;459.4333333;-21.50492375
CC/C=C\CCOC(=O)CC;361.22;-28.56537614
CC/C=C\CCOC(=O)CC;375.2166667;-27.44528352
CC/C=C\CCOC(=O)CC;389.2133333;-26.37289763
CC/C=C\CCOC(=O)CC;403.21;-25.34274261
CC/C=C\CCOC(=O)CC;417.2066667;-24.35021442
CC/C=C\CCOC(=O)CC;431.2033333;-23.39141163
CC/C=C\CCOC(=O)CC;445.2;-22.46300439
CC/C=C\CCOC(=O)CC;459.1966667;-21.56213173
CCC/C=C/COC(=O)CC;354.34;-27.94508928
CCC/C=C/COC(=O)CC;369.3533333;-26.8965292
CCC/C=C/COC(=O)CC;384.3666667;-25.89982297
CCC/C=C/COC(=O)CC;399.38;-24.9486033
CCC/C=C/COC(=O)CC;414.3933333;-24.03759029
CCC/C=C/COC(=O)CC;429.4066667;-23.16236547
CCC/C=C/COC(=O)CC;444.42;-22.3192002
CCC/C=C/COC(=O)CC;459.4333333;-21.50492375
CCCCCCC/C=C\Br;397.74;-27.05982031
CCCCCCC/C=C\Br;409.36;-26.19596161
CCCCCCC/C=C\Br;420.98;-25.35915138
CCCCCCC/C=C\Br;432.6;-24.54701945
CCCCCCC/C=C\Br;444.22;-23.7574891
CCCCCCC/C=C\Br;455.84;-22.98873222
CCCCCCC/C=C\Br;467.46;-22.23913265
CCCCCCC/C=C\Br;479.08;-21.50725576
CCCCCCC/C=C\Br;490.7;-20.92117267
CCCCCCC/C=C\Br;502.32;-20.27190822
CCCCCCC/C=C/Br;397.74;-27.05982031
CCCCCCC/C=C/Br;409.36;-26.19596161
CCCCCCC/C=C/Br;420.98;-25.35915138
CCCCCCC/C=C/Br;432.6;-24.54701945
CCCCCCC/C=C/Br;444.22;-23.7574891
CCCCCCC/C=C/Br;455.84;-22.98873222
CCCCCCC/C=C/Br;467.46;-22.23913265
CCCCCCC/C=C/Br;479.08;-21.50725576
CCCCCCC/C=C/Br;490.7;-20.92117267
CCCCCCC/C=C/Br;502.32;-20.27190822
CCCCCCC/C=C/Cl;407.96;-25.5241846
CCCCCCC/C=C/Cl;420.5088889;-24.97754732
CCCCCCC/C=C/Cl;433.0577778;-24.4532343
CCCCCCC/C=C/Cl;445.6066667;-23.9493255
CCCCCCC/C=C/Cl;458.1555556;-23.46414209
CCCCCCC/C=C/Cl;470.7044444;-22.99620881
CCCCCCC/C=C/Cl;483.2533333;-22.54422338
ClCCCC1CCCCC1;368.28;-28.98999129
ClCCCC1CCCCC1;384.7911111;-27.92536622
ClCCCC1CCCCC1;401.3022222;-26.92098597
ClCCCC1CCCCC1;417.8133333;-25.96900882
ClCCCC1CCCCC1;434.3244444;-25.06300707
ClCCCC1CCCCC1;450.8355556;-24.19765765
ClCCCC1CCCCC1;467.3466667;-23.36851088
ClCCCC1CCCCC1;483.8577778;-22.57181522
CCCCCCCCC(Cl)(Cl)Cl;449.35;-27.31060314
CCCCCCCCC(Cl)(Cl)Cl;462.08;-26.71396539
CCCCCCCCC(Cl)(Cl)Cl;474.81;-26.1399042
CCCCCCCCC(Cl)(Cl)Cl;487.54;-25.58658512
CCCCCCCCC(Cl)(Cl)Cl;500.27;-25.05239096
CCCCCCCCC(Cl)(Cl)Cl;513;-24.53588988
CCCCCCCCC(Cl)(Cl)Cl;525.73;-24.03580895
CCCCCCC/C=C\F;378.69;-23.95389865
CCCCCCC/C=C\F;391.2544444;-23.48853288
CCCCCCC/C=C\F;403.8188889;-23.0443856
CCCCCCC/C=C\F;416.3833333;-22.61956953
CCCCCCC/C=C\F;428.9477778;-22.21244543
CCCCCCC/C=C\F;441.5122222;-21.82158164
CCCCCCC/C=C\F;454.0766667;-21.44572139
CCCCCCC/C=C\F;466.6411111;-21.20102378
CCCCCCC/C=C\F;479.2055556;-20.88913574
CCCCCCC/C=C\F;491.77;-20.59909455
CCCCCCC/C=C/F;378.69;-23.95389865
CCCCCCC/C=C/F;391.2544444;-23.48853288
CCCCCCC/C=C/F;403.8188889;-23.0443856
CCCCCCC/C=C/F;416.3833333;-22.61956953
CCCCCCC/C=C/F;428.9477778;-22.21244543
CCCCCCC/C=C/F;441.5122222;-21.82158164
CCCCCCC/C=C/F;454.0766667;-21.44572139
CCCCCCC/C=C/F;466.6411111;-21.20102378
CCCCCCC/C=C/F;479.2055556;-20.88913574
CCCCCCC/C=C/F;491.77;-20.59909455
CCCCCCCCC(F)(F)F;363.27;-22.27056221
CCCCCCCCC(F)(F)F;376.0677778;-21.88809707
CCCCCCCCC(F)(F)F;388.8655556;-21.52609195
CCCCCCCCC(F)(F)F;401.6633333;-21.18269596
CCCCCCCCC(F)(F)F;414.4611111;-20.85631012
CCCCCCCCC(F)(F)F;427.2588889;-20.54554472
CCCCCCCCC(F)(F)F;440.0566667;-20.24918506
CCCCCCCCC#N;371.54;-29.18366335
CCCCCCCCC#N;388.9944444;-28.13434075
CCCCCCCCC#N;406.4488889;-27.15156249
CCCCCCCCC#N;423.9033333;-26.22627273
CCCCCCCCC#N;441.3577778;-25.35112096
CCCCCCCCC#N;458.8122222;-24.52007296
CCCCCCCCC#N;476.2666667;-23.72812411
CCCCCCCCC#N;493.7211111;-22.97108487
CCCC1(C)CCCC1;312.48;-24.44080112
CCCC1(C)CCCC1;328.5044444;-23.61192394
CCCC1(C)CCCC1;344.5288889;-22.84204762
CCCC1(C)CCCC1;360.5533333;-22.12271536
CCCC1(C)CCCC1;376.5777778;-21.44715519
CCCC1(C)CCCC1;392.6022222;-20.80987384
CCCC1(C)CCCC1;408.6266667;-20.20636315
CCCC1(C)CCCC1;424.6511111;-19.63288438
CCCC1(C)CCCC1;440.6755556;-19.08630701
CCCC1(C)CCCC1;456.7;-18.71242387
CC(C)C1(C)CCCC1;306.73;-23.92904634
CC(C)C1(C)CCCC1;322.8866667;-23.12897503
CC(C)C1(C)CCCC1;339.0433333;-22.38883656
CC(C)C1(C)CCCC1;355.2;-21.69986499
CC(C)C1(C)CCCC1;371.3566667;-21.05507717
CC(C)C1(C)CCCC1;387.5133333;-20.44883428
CC(C)C1(C)CCCC1;403.67;-19.87652738
CC(C)C1(C)CCCC1;419.8266667;-19.33434777
CC(C)C1(C)CCCC1;435.9833333;-18.81911647
CC(C)C1(C)CCCC1;452.14;-18.47544488
CC[C@@H]1CCC[C@@H]1CC;311.68;-24.36086917
CC[C@@H]1CCC[C@@H]1CC;327.0733333;-23.50986007
CC[C@@H]1CCC[C@@H]1CC;342.4666667;-22.71488692
CC[C@@H]1CCC[C@@H]1CC;357.86;-21.96814411
CC[C@@H]1CCC[C@@H]1CC;373.2533333;-21.26333634
CC[C@@H]1CCC[C@@H]1CC;388.6466667;-20.59532469
CC[C@@H]1CCC[C@@H]1CC;404.04;-19.9598682
CC[C@@H]1CCC[C@@H]1CC;419.4333333;-19.35343212
CC[C@@H]1CCC[C@H]1CC;307.23;-23.92300434
CC[C@@H]1CCC[C@H]1CC;323.1666667;-23.1101768
CC[C@@H]1CCC[C@H]1CC;339.1033333;-22.35599754
CC[C@@H]1CCC[C@H]1CC;355.04;-21.65199747
CC[C@@H]1CCC[C@H]1CC;370.9766667;-20.99140835
CC[C@@H]1CCC[C@H]1CC;386.9133333;-20.36874952
CC[C@@H]1CCC[C@H]1CC;402.85;-19.77953017
CC[C@@H]1CCC[C@H]1CC;418.7866667;-19.22003095
CC[C@@H]1CCC[C@H]1CC;434.7233333;-18.80181732
CC[C@@H]1CCC[C@H]1CC;450.66;-18.3443094
CCC1CCC(CC)C1;305.02;-23.73924299
CCC1CCC(CC)C1;321.4255556;-22.96295232
CCC1CCC(CC)C1;337.8311111;-22.24457545
CCC1CCC(CC)C1;354.2366667;-21.57566036
CCC1CCC(CC)C1;370.6422222;-20.94948074
CCC1CCC(CC)C1;387.0477778;-20.36060951
CCC1CCC(CC)C1;403.4533333;-19.80461341
CCC1CCC(CC)C1;419.8588889;-19.27783049
CCC1CCC(CC)C1;436.2644444;-18.89183615
CCC1CCC(CC)C1;452.67;-18.4659938
CCC1CCCC1(C)C;299.15;-23.22275461
CCC1CCCC1(C)C;316.4933333;-22.49916188
CCC1CCCC1(C)C;333.8366667;-21.84147382
CCC1CCCC1(C)C;351.18;-21.23935626
CCC1CCCC1(C)C;368.5233333;-20.68473288
CCC1CCCC1(C)C;385.8666667;-20.17119012
CCC1CCCC1(C)C;403.21;-19.69356197
CCC1CCCC1(C)C;420.5533333;-19.24763386
CCC1CCCC1(C)C;437.8966667;-18.93725553
CCC1CCCC1(C)C;455.24;-18.59303494
CCC1CCC(C)(C)C1;296.21;-22.90514808
CCC1CCC(C)(C)C1;314.02;-22.20895581
CCC1CCC(C)(C)C1;331.83;-21.58105649
CCC1CCC(C)(C)C1;349.64;-21.01046265
CCC1CCC(C)(C)C1;367.45;-20.48865221
CCC1CCC(C)(C)C1;385.26;-20.00890179
CCC1CCC(C)(C)C1;403.07;-19.56582643
CCC1CCC(C)(C)C1;420.88;-19.1550547
CCC1CCC(C)(C)C1;438.69;-18.87985543
CCC1CCC(C)(C)C1;456.5;-18.57139965
CC1(C)CCCC1(C)C;294.44;-22.82495392
CC1(C)CCCC1(C)C;312.5344444;-22.15081214
CC1(C)CCCC1(C)C;330.6288889;-21.5467454
CC1(C)CCCC1(C)C;348.7233333;-21.00128426
CC1(C)CCCC1(C)C;366.8177778;-20.50557677
CC1(C)CCCC1(C)C;384.9122222;-20.05266916
CC1(C)CCCC1(C)C;403.0066667;-19.63701262
CC1(C)CCCC1(C)C;421.1011111;-19.25411723
CC1(C)CCCC1(C)C;439.1955556;-18.90030415
CC1(C)CCCC1(C)C;457.29;-18.71691881
CC1(C)CCC(C)(C)C1;281.95;-21.59132594
CC1(C)CCC(C)(C)C1;302.01;-21.06473433
CC1(C)CCC(C)(C)C1;322.07;-20.60764511
CC1(C)CCC(C)(C)C1;342.13;-20.20810958
CC1(C)CCC(C)(C)C1;362.19;-19.85710901
CC1(C)CCC(C)(C)C1;382.25;-19.54768796
CC1(C)CCC(C)(C)C1;402.31;-19.27438027
CC1(C)CCC(C)(C)C1;422.37;-19.03281818
CC1(C)CCC(C)(C)C1;442.43;-18.81945972
CC1(C)CCC(C)(C)C1;462.49;-18.63139429
C[C@@H]1CC(C)(C)C[C@H]1C;294.25;-22.72260003
C[C@@H]1CC(C)(C)C[C@H]1C;312.3755556;-22.04527847
C[C@@H]1CC(C)(C)C[C@H]1C;330.5011111;-21.43827997
C[C@@H]1CC(C)(C)C[C@H]1C;348.6266667;-20.89007473
C[C@@H]1CC(C)(C)C[C@H]1C;366.7522222;-20.39176912
C[C@@H]1CC(C)(C)C[C@H]1C;384.8777778;-19.93637993
C[C@@H]1CC(C)(C)C[C@H]1C;403.0033333;-19.5183371
C[C@@H]1CC(C)(C)C[C@H]1C;421.1288889;-19.13313514
C[C@@H]1CC(C)(C)C[C@H]1C;439.2544444;-18.89170502
C[C@@H]1CC(C)(C)C[C@H]1C;457.38;-18.61137651
CC(C)C1CCCC1C;299.42;-23.22001498
CC(C)C1CCCC1C;316.6977778;-22.5018841
CC(C)C1CCCC1C;333.9755556;-21.84513593
CC(C)C1CCCC1C;351.2533333;-21.24037586
CC(C)C1CCCC1C;368.5311111;-20.68022624
CC(C)C1CCCC1C;385.8088889;-20.15880292
CC(C)C1CCCC1C;403.0866667;-19.67134772
CC(C)C1CCCC1C;420.3644444;-19.21396494
CC(C)C1CCCC1C;437.6422222;-18.89930236
CC(C)C1CCCC1C;454.92;-18.54369827
CCC1(C)CCCCC1;306.42;-23.91284585
CCC1(C)CCCCC1;322.9211111;-23.18149615
CCC1(C)CCCCC1;339.4222222;-22.49290221
CCC1(C)CCCCC1;355.9233333;-21.84143097
CCC1(C)CCCCC1;372.4244444;-21.2225292
CCC1(C)CCCCC1;388.9255556;-20.63247019
CCC1(C)CCCCC1;405.4266667;-20.06816912
CCC1(C)CCCCC1;421.9277778;-19.52704624
CCC1(C)CCCCC1;438.4288889;-19.00692396
CCC1(C)CCCCC1;454.93;-18.50594838
CC1CCCCC1(C)C;301.4;-23.4459936
CC1CCCCC1(C)C;317.7955556;-22.71460781
CC1CCCCC1(C)C;334.1911111;-22.03123302
CC1CCCCC1(C)C;350.5866667;-21.38923724
CC1CCCCC1(C)C;366.9822222;-20.78330068
CC1CCCCC1(C)C;383.3777778;-20.20909949
CC1CCCCC1(C)C;399.7733333;-19.66307739
CC1CCCCC1(C)C;416.1688889;-19.14227792
CC1CCCCC1(C)C;432.5644444;-18.64421912
CC1CCCCC1(C)C;448.96;-18.31781981
CC1CCC(C)(C)CC1;293.14;-22.62659102
CC1CCC(C)(C)CC1;309.1522222;-21.91692096
CC1CCC(C)(C)CC1;325.1644444;-21.25105056
CC1CCC(C)(C)CC1;341.1766667;-20.62304945
CC1CCC(C)(C)CC1;357.1888889;-20.02814799
CC1CCC(C)(C)CC1;373.2011111;-19.46245987
CC1CCC(C)(C)CC1;389.2133333;-18.92278122
CC1CCC(C)(C)CC1;405.2255556;-18.40644264
CC1CCC(C)(C)CC1;421.2377778;-17.91119848
CC1CCC(C)(C)CC1;437.25;-17.57997319
CC1CC(C)CC(C)C1;301.3;-23.37099592
CC1CC(C)CC(C)C1;316.5266667;-22.56982616
CC1CC(C)CC(C)C1;331.7533333;-21.81887287
CC1CC(C)CC(C)C1;346.98;-21.11126087
CC1CC(C)CC(C)C1;362.2066667;-20.44143847
CC1CC(C)CC(C)C1;377.4333333;-19.8048681
CC1CC(C)CC(C)C1;392.66;-19.19780022
CC1CC(C)CC(C)C1;407.8866667;-18.61710562
CC1CC(C)CC(C)C1;423.1133333;-18.16902433
CC1CC(C)CC(C)C1;438.34;-17.68279897
CCC1CCCCC1C;312.9;-24.4625536
CCC1CCCCC1C;328.36;-23.62129034
CCC1CCCCC1C;343.82;-22.83243544
CCC1CCCCC1C;359.28;-22.08886048
CCC1CCCCC1C;374.74;-21.38479505
CCC1CCCCC1C;390.2;-20.71551269
CCC1CCCCC1C;405.66;-20.07710062
CCC1CCCCC1C;421.12;-19.46628814
CCC1CCCCC1C;436.58;-18.99247477
CCC1CCCCC1C;452.04;-18.47989307
C1CCCCCCCC1;334.8;-26.45487393
C1CCCCCCCC1;349.6522222;-25.4863622
C1CCCCCCCC1;364.5044444;-24.57018979
C1CCCCCCCC1;379.3566667;-23.69964177
C1CCCCCCCC1;394.2088889;-22.86919703
C1CCCCCCCC1;409.0611111;-22.07427059
C1CCCCCCCC1;423.9133333;-21.31102008
C1CCCCCCCC1;438.7655556;-20.57619863
C1CCCCCCCC1;453.6177778;-19.86704155
C1CCCCCCCC1;468.47;-19.31395407
CCCC=CCCCC;312.74;-24.31759699
CCCC=CCCCC;327.4144444;-23.44366377
CCCC=CCCCC;342.0888889;-22.61713835
CCCC=CCCCC;356.7633333;-21.83188375
CCCC=CCCCC;371.4377778;-21.08287803
CCCC=CCCCC;386.1122222;-20.36596789
CCCC=CCCCC;400.7866667;-19.6776851
CCCC=CCCCC;415.4611111;-19.0151079
CCCC=CCCCC;430.1355556;-18.49986694
CCCC=CCCCC;444.81;-17.9402829
CCC=CCCC(C)C;309.62;-24.02682159
CCC=CCCC(C)C;324.5544444;-23.17646803
CCC=CCCC(C)C;339.4888889;-22.37430627
CCC=CCCC(C)C;354.4233333;-21.61398162
CCC=CCCC(C)C;369.3577778;-20.89031718
CCC=CCCC(C)C;384.2922222;-20.19904839
CCC=CCCC(C)C;399.2266667;-19.53662663
CCC=CCCC(C)C;414.1611111;-18.90007183
CCC=CCCC(C)C;429.0955556;-18.41103211
CCC=CCCC(C)C;444.03;-17.8773186
CCCC=CCC(C)C;307.22;-23.81429063
CCCC=CCC(C)C;322.5177778;-22.98938428
CCCC=CCC(C)C;337.8155556;-22.21396988
CCCC=CCC(C)C;353.1133333;-21.4813766
CCCC=CCC(C)C;368.4111111;-20.78619926
CCCC=CCC(C)C;383.7088889;-20.12400649
CCCC=CCC(C)C;399.0066667;-19.49112651
CCCC=CCC(C)C;414.3044444;-18.88448744
CCCC=CCC(C)C;429.6022222;-18.42621463
CCCC=CCC(C)C;444.9;-17.92275777
CCCCC(C)=C(C)C;312.18;-24.26423459
CCCCC(C)=C(C)C;326.8355556;-23.39188969
CCCCC(C)=C(C)C;341.4911111;-22.56681894
CCCCC(C)=C(C)C;356.1466667;-21.78290341
CCCCC(C)=C(C)C;370.8022222;-21.03513602
CCCCC(C)=C(C)C;385.4577778;-20.31937577
CCCCC(C)=C(C)C;400.1133333;-19.63216473
CCCCC(C)=C(C)C;414.7688889;-18.97058979
CCCCC(C)=C(C)C;429.4244444;-18.45609444
CCCCC(C)=C(C)C;444.08;-17.89730351
CC(C)C=CCC(C)C;293.34;-22.54423253
CC(C)C=CCC(C)C;306.2666667;-21.68563934
CC(C)C=CCC(C)C;319.1933333;-20.86544533
CC(C)C=CCC(C)C;332.12;-20.0790013
CC(C)C=CCC(C)C;345.0466667;-19.32245139
CC(C)C=CCC(C)C;357.9733333;-18.59256787
CC(C)C=CCC(C)C;370.9;-17.88662585
CC(C)C=CCC(C)C;383.8266667;-17.20230693
CC(C)C=CCC(C)C;396.7533333;-16.65118532
CC(C)C=CCC(C)C;409.68;-16.05922513
CCCCCCCCC(Br)Br;451.35;-29.08453014
CCCCCCCCC(Br)Br;463.4788889;-28.29638108
CCCCCCCCC(Br)Br;475.6077778;-27.53295357
CCCCCCCCC(Br)Br;487.7366667;-26.79225051
CCCCCCCCC(Br)Br;499.8655556;-26.07250487
CCCCCCCCC(Br)Br;511.9944444;-25.3721469
CCCCCCCCC(Br)Br;524.1233333;-24.68977684
CCCCCCCCC(Br)Br;536.2522222;-24.02414213
CCCCCCCCC(Br)Br;548.3811111;-23.51309387
CCCCCCCCC(Br)Br;560.51;-22.92695031
CCCCCCCC(Br)CBr;451.35;-29.15308726
CCCCCCCC(Br)CBr;463.4488889;-28.35310579
CCCCCCCC(Br)CBr;475.5477778;-27.57799331
CCCCCCCC(Br)CBr;487.6466667;-26.82574088
CCCCCCCC(Br)CBr;499.7455556;-26.09457069
CCCCCCCC(Br)CBr;511.8444444;-25.38290321
CCCCCCCC(Br)CBr;523.9433333;-24.68932982
CCCCCCCC(Br)CBr;536.0422222;-24.01258987
CCCCCCCC(Br)CBr;548.1411111;-23.49017883
CCCCCCCC(Br)CBr;560.24;-22.89336194
BrCCCCCCCCCBr;414.52;-32.47610935
BrCCCCCCCCCBr;434.6866667;-31.32136591
BrCCCCCCCCCBr;454.8533333;-30.24794221
BrCCCCCCCCCBr;475.02;-29.24432507
BrCCCCCCCCCBr;495.1866667;-28.30125136
BrCCCCCCCCCBr;515.3533333;-27.41117638
BrCCCCCCCCCBr;535.52;-26.56788674
BrCCCCCCCCCBr;555.6866667;-25.76621395
BrCCCCCCCCCBr;575.8533333;-25.13447314
BrCCCCCCCCCBr;596.02;-24.4712399
CCCCCCCCC(Cl)Cl;436.04;-27.29254074
CCCCCCCCC(Cl)Cl;448.47;-26.64412034
